2018-10-06 18:16:18,312;TSHARK-onos;122;000000000000004b-2<-->00:00:00:00:00:4a-33
2018-10-06 18:16:18,312;TSHARK-onos;123;000000000000000b-3<-->00:00:00:00:00:0c-32
2018-10-06 18:16:18,313;TSHARK-onos;124;000000000000000b-3<-->00:00:00:00:00:0c-32
2018-10-06 18:16:18,316;TSHARK-onos;125;0000000000000021-3<-->00:00:00:00:00:22-32
2018-10-06 18:16:18,316;TSHARK-onos;126;0000000000000021-3<-->00:00:00:00:00:22-32
2018-10-06 18:16:18,317;TSHARK-onos;127;0000000000000049-3<-->00:00:00:00:00:4a-32
2018-10-06 18:16:18,319;TSHARK-onos;128;0000000000000062-2<-->00:00:00:00:00:61-33
2018-10-06 18:16:18,319;TSHARK-onos;129;0000000000000020-2<-->00:00:00:00:00:1f-33
2018-10-06 18:16:18,332;TSHARK-onos;130;000000000000001a-3<-->00:00:00:00:00:1b-32
2018-10-06 18:16:18,332;TSHARK-onos;131;000000000000001c-2<-->00:00:00:00:00:1b-33
2018-10-06 18:16:18,332;TSHARK-onos;132;0000000000000023-2<-->00:00:00:00:00:22-33
2018-10-06 18:16:18,333;TSHARK-onos;133;0000000000000023-3<-->00:00:00:00:00:24-32
2018-10-06 18:16:18,333;TSHARK-onos;134;0000000000000023-3<-->00:00:00:00:00:24-32
2018-10-06 18:16:18,333;TSHARK-onos;135;0000000000000054-3<-->00:00:00:00:00:55-32
2018-10-06 18:16:18,333;TSHARK-onos;136;0000000000000009-2<-->00:00:00:00:00:08-33
2018-10-06 18:16:18,335;TSHARK-onos;137;0000000000000007-3<-->00:00:00:00:00:08-32
2018-10-06 18:16:18,335;TSHARK-onos;138;0000000000000004-2<-->00:00:00:00:00:03-33
2018-10-06 18:16:18,335;TSHARK-onos;139;0000000000000056-2<-->00:00:00:00:00:55-33
2018-10-06 18:16:18,336;TSHARK-onos;140;0000000000000060-3<-->00:00:00:00:00:61-32
2018-10-06 18:16:18,336;TSHARK-onos;141;0000000000000002-3<-->00:00:00:00:00:03-32
2018-10-06 18:16:18,336;TSHARK-onos;142;0000000000000025-2<-->00:00:00:00:00:24-33
2018-10-06 18:16:18,338;TSHARK-onos;143;0000000000000025-2<-->00:00:00:00:00:24-33
2018-10-06 18:16:18,338;TSHARK-onos;144;000000000000000a-3<-->00:00:00:00:00:0b-32
2018-10-06 18:16:18,339;TSHARK-onos;145;000000000000000d-2<-->00:00:00:00:00:0c-33
2018-10-06 18:16:18,339;TSHARK-onos;146;000000000000000d-2<-->00:00:00:00:00:0c-33
2018-10-06 18:16:18,339;TSHARK-onos;147;000000000000000c-2<-->00:00:00:00:00:0b-33
2018-10-06 18:16:18,342;TSHARK-onos;148;000000000000004a-3<-->00:00:00:00:00:4b-32
2018-10-06 18:16:18,342;TSHARK-onos;149;0000000000000044-3<-->00:00:00:00:00:45-32
2018-10-06 18:16:18,342;TSHARK-onos;150;0000000000000041-2<-->00:00:00:00:00:40-33
2018-10-06 18:16:18,345;TSHARK-onos;151;000000000000003f-3<-->00:00:00:00:00:40-32
2018-10-06 18:16:18,345;TSHARK-onos;152;000000000000005c-3<-->00:00:00:00:00:5d-32
2018-10-06 18:16:18,345;TSHARK-onos;153;000000000000004c-2<-->00:00:00:00:00:4b-33
2018-10-06 18:16:18,378;TSHARK-onos;154;0000000000000023-2<-->00:00:00:00:00:22-33
2018-10-06 18:16:18,390;TSHARK-onos;155;000000000000004e-3<-->00:00:00:00:00:4f-32
2018-10-06 18:16:18,397;TSHARK-onos;156;0000000000000058-2<-->00:00:00:00:00:57-33
2018-10-06 18:16:18,397;TSHARK-onos;157;000000000000005e-2<-->00:00:00:00:00:5d-33
2018-10-06 18:16:18,400;TSHARK-onos;158;0000000000000004-2<-->00:00:00:00:00:03-33
2018-10-06 18:16:18,400;TSHARK-onos;159;0000000000000017-2<-->00:00:00:00:00:16-33
2018-10-06 18:16:18,401;TSHARK-onos;160;0000000000000056-3<-->00:00:00:00:00:57-32
2018-10-06 18:16:18,401;TSHARK-onos;161;0000000000000002-2<-->00:00:00:00:00:01-32
2018-10-06 18:16:18,402;TSHARK-onos;162;0000000000000002-3<-->00:00:00:00:00:03-32
2018-10-06 18:16:18,403;TSHARK-onos;163;0000000000000046-2<-->00:00:00:00:00:45-33
2018-10-06 18:16:18,403;TSHARK-onos;164;0000000000000015-3<-->00:00:00:00:00:16-32
2018-10-06 18:16:18,404;TSHARK-onos;165;0000000000000016-3<-->00:00:00:00:00:17-32
2018-10-06 18:16:18,404;TSHARK-onos;166;000000000000005a-2<-->00:00:00:00:00:59-33
2018-10-06 18:16:18,404;TSHARK-onos;167;0000000000000050-2<-->00:00:00:00:00:4f-33
2018-10-06 18:16:18,405;TSHARK-onos;168;0000000000000050-2<-->00:00:00:00:00:4f-33
2018-10-06 18:16:18,405;TSHARK-onos;169;0000000000000044-3<-->00:00:00:00:00:45-32
2018-10-06 18:16:18,406;TSHARK-onos;170;0000000000000041-2<-->00:00:00:00:00:40-33
2018-10-06 18:16:18,406;TSHARK-onos;171;0000000000000014-2<-->00:00:00:00:00:13-33
2018-10-06 18:16:18,407;TSHARK-onos;172;0000000000000014-2<-->00:00:00:00:00:13-33
2018-10-06 18:16:18,407;TSHARK-onos;173;000000000000001d-3<-->00:00:00:00:00:1e-32
2018-10-06 18:16:18,407;TSHARK-onos;174;0000000000000031-3<-->00:00:00:00:00:32-32
2018-10-06 18:16:18,408;TSHARK-onos;175;000000000000003f-3<-->00:00:00:00:00:40-32
2018-10-06 18:16:18,408;TSHARK-onos;176;000000000000002a-3<-->00:00:00:00:00:2b-32
2018-10-06 18:16:18,408;TSHARK-onos;177;000000000000005c-3<-->00:00:00:00:00:5d-32
2018-10-06 18:16:18,409;TSHARK-onos;178;000000000000004c-2<-->00:00:00:00:00:4b-33
2018-10-06 18:16:18,409;TSHARK-onos;179;000000000000002c-2<-->00:00:00:00:00:2b-33
2018-10-06 18:16:18,409;TSHARK-onos;180;000000000000004e-3<-->00:00:00:00:00:4f-32
2018-10-06 18:16:18,410;TSHARK-onos;181;0000000000000012-3<-->00:00:00:00:00:13-32
2018-10-06 18:16:18,410;TSHARK-onos;182;0000000000000012-3<-->00:00:00:00:00:13-32
2018-10-06 18:16:18,411;TSHARK-onos;183;0000000000000018-2<-->00:00:00:00:00:17-33
2018-10-06 18:16:18,412;TSHARK-onos;184;0000000000000058-2<-->00:00:00:00:00:57-33
2018-10-06 18:16:18,412;TSHARK-onos;185;0000000000000058-3<-->00:00:00:00:00:59-32
2018-10-06 18:16:18,412;TSHARK-onos;186;000000000000005e-2<-->00:00:00:00:00:5d-33
2018-10-06 18:16:18,413;TSHARK-onos;187;0000000000000033-2<-->00:00:00:00:00:32-33
