stamptime;link_number;link
(02:24:18.690094000, 149);0000000000000047-3<-->0000000000000048-00000002
(02:24:10.418618000, 12);000000000000000a-2<-->0000000000000009-00000003
(02:24:11.408028000, 57);0000000000000004-2<-->0000000000000003-00000003
(02:24:10.382312000, 7);0000000000000029-2<-->0000000000000028-00000003
(02:24:18.690949000, 175);0000000000000044-2<-->0000000000000043-00000003
(02:24:18.690703000, 170);000000000000004a-3<-->000000000000004b-00000002
(02:24:18.685751000, 108);0000000000000062-3<-->0000000000000063-00000002
(02:24:18.691014000, 177);000000000000005b-3<-->000000000000005c-00000002
(02:24:11.473689000, 63);0000000000000007-2<-->0000000000000006-00000003
(02:24:18.691117000, 180);0000000000000042-3<-->0000000000000043-00000002
(02:24:18.686543000, 113);0000000000000046-2<-->0000000000000045-00000003
(02:24:12.812903000, 73);000000000000000c-3<-->000000000000000d-00000002
(02:24:18.689175000, 136);0000000000000054-2<-->0000000000000053-00000003
(02:24:10.419793000, 40);000000000000002b-2<-->000000000000002a-00000003
(02:24:18.685328000, 103);000000000000005b-2<-->000000000000005a-00000003
(02:24:18.684926000, 100);0000000000000045-3<-->0000000000000046-00000002
(02:24:18.689471000, 140);0000000000000048-2<-->0000000000000047-00000003
(02:24:12.818666000, 76);0000000000000006-2<-->0000000000000005-00000003
(02:24:18.685478000, 104);000000000000005c-2<-->000000000000005b-00000003
(02:24:18.687140000, 116);0000000000000040-3<-->0000000000000041-00000002
(02:24:18.694357000, 196);0000000000000060-2<-->000000000000005f-00000003
(02:24:15.424224000, 97);0000000000000020-3<-->0000000000000021-00000002
(02:24:18.688106000, 129);0000000000000062-2<-->0000000000000061-00000003
(02:24:18.689397000, 139);0000000000000058-2<-->0000000000000057-00000003
(02:24:10.420086000, 49);0000000000000011-2<-->0000000000000010-00000003
(02:24:10.419504000, 30);0000000000000012-3<-->0000000000000013-00000002
(02:24:18.689759000, 144);0000000000000036-2<-->0000000000000035-00000003
(02:24:18.691796000, 191);000000000000003a-3<-->000000000000003b-00000002
(02:24:10.419675000, 36);0000000000000030-2<-->000000000000002f-00000003
(02:24:18.691892000, 193);000000000000005e-2<-->000000000000005d-00000003
(02:24:14.723041000, 93);000000000000002d-3<-->000000000000002e-00000002
(02:24:10.419816000, 41);000000000000002b-3<-->000000000000002c-00000002
(02:24:18.688541000, 133);000000000000003e-2<-->000000000000003d-00000003
(02:24:18.691919000, 194);0000000000000034-2<-->0000000000000033-00000002
(02:24:18.691189000, 183);000000000000003c-2<-->000000000000003b-00000003
(02:24:14.423125000, 90);0000000000000014-2<-->0000000000000013-00000003
(02:24:18.687308000, 119);0000000000000041-2<-->0000000000000040-00000003
(02:24:18.687215000, 117);0000000000000045-2<-->0000000000000044-00000003
(02:24:10.418685000, 14);0000000000000008-3<-->0000000000000009-00000002
(02:24:10.467975000, 55);0000000000000015-2<-->0000000000000014-00000003
(02:24:18.690150000, 151);0000000000000053-2<-->0000000000000052-00000003
(02:24:10.419732000, 38);000000000000001e-2<-->000000000000001d-00000003
(02:24:18.685158000, 102);0000000000000044-3<-->0000000000000045-00000002
(02:24:12.807314000, 72);0000000000000025-3<-->0000000000000026-00000002
(02:24:18.690232000, 154);0000000000000063-2<-->0000000000000062-00000003
(02:24:18.691142000, 181);000000000000004c-3<-->000000000000004d-00000002
(02:24:10.419878000, 43);0000000000000006-3<-->0000000000000007-00000002
(02:24:10.419904000, 44);0000000000000003-3<-->0000000000000004-00000002
(02:24:18.690166000, 152);0000000000000053-3<-->0000000000000054-00000002
(02:24:18.690334000, 158);0000000000000037-2<-->0000000000000036-00000003
(02:24:10.419846000, 42);0000000000000001-2<-->0000000000000002-00000002
(02:24:11.682414000, 67);0000000000000015-3<-->0000000000000016-00000002
(02:24:11.812403000, 69);000000000000001b-3<-->000000000000001c-00000002
(02:24:18.689960000, 146);0000000000000060-3<-->0000000000000061-00000002
(02:24:12.815437000, 75);000000000000000b-2<-->000000000000000a-00000003
(02:24:18.687743000, 125);000000000000004c-2<-->000000000000004b-00000003
(02:24:18.690400000, 160);0000000000000055-3<-->0000000000000056-00000002
(02:24:18.689663000, 142);0000000000000034-3<-->0000000000000035-00000002
(02:24:14.673414000, 92);000000000000002f-2<-->000000000000002e-00000003
(02:24:10.419294000, 23);0000000000000005-2<-->0000000000000004-00000003
(02:24:18.686096000, 109);000000000000003b-3<-->000000000000003c-00000002
(02:24:10.432388000, 51);000000000000001f-2<-->000000000000001e-00000003
(02:24:18.686898000, 115);0000000000000059-3<-->000000000000005a-00000002
(02:24:13.771579000, 86);0000000000000019-2<-->0000000000000018-00000003
(02:24:18.690719000, 171);000000000000004a-2<-->0000000000000049-00000003
(02:24:18.687551000, 124);000000000000003f-3<-->0000000000000040-00000002
(02:24:18.690853000, 174);0000000000000040-2<-->000000000000003f-00000003
(02:24:10.419411000, 27);0000000000000028-2<-->0000000000000027-00000003
