stamptime;link_number;link
(21:11:09.170207000, 188);0000000000000016-3<-->0000000000000019-00000002
(21:11:09.671249000, 193);0000000000000024-2<-->0000000000000016-0000000e
(21:11:06.138732000, 53);0000000000000016-14<-->0000000000000024-00000002
(21:11:08.931926000, 118);000000000000005a-2<-->0000000000000055-00000005
(21:11:08.932455000, 124);0000000000000063-2<-->0000000000000055-0000000e
(21:11:07.226229000, 103);0000000000000007-2<-->0000000000000001-00000006
(21:11:08.989950000, 173);0000000000000040-11<-->000000000000004b-00000002
(21:11:05.211773000, 4);0000000000000001-8<-->0000000000000009-00000002
(21:11:08.989910000, 171);0000000000000040-19<-->0000000000000053-00000002
(21:11:08.940989000, 159);0000000000000050-2<-->0000000000000040-00000010
(21:11:08.932543000, 125);0000000000000066-2<-->0000000000000055-00000011
(21:11:06.230031000, 83);0000000000000033-2<-->000000000000002b-00000008
(21:11:05.638945000, 23);0000000000000006-2<-->0000000000000001-00000005
(21:11:06.138630000, 49);0000000000000016-19<-->0000000000000029-00000002
(21:11:08.991857000, 185);0000000000000040-14<-->000000000000004e-00000002
(21:11:06.228422000, 74);0000000000000037-2<-->000000000000002b-0000000c
(21:11:08.991819000, 182);0000000000000040-13<-->000000000000004d-00000002
(21:11:06.118244000, 41);0000000000000001-18<-->0000000000000013-00000002
(21:11:10.122282000, 199);000000000000001b-2<-->0000000000000016-00000005
(21:11:06.227613000, 68);000000000000003e-2<-->000000000000002b-00000013
(21:11:06.138579000, 47);0000000000000016-16<-->0000000000000026-00000002
(21:11:08.941110000, 162);000000000000004d-2<-->0000000000000040-0000000d
(21:11:05.625787000, 15);0000000000000001-2<-->0000000000000003-00000002
(21:11:05.211743000, 3);0000000000000014-2<-->0000000000000001-00000013
(21:11:08.931959000, 119);000000000000005c-2<-->0000000000000055-00000007
(21:11:05.626618000, 17);0000000000000004-2<-->0000000000000001-00000003
(21:11:08.989970000, 174);0000000000000040-5<-->0000000000000045-00000002
(21:11:06.229802000, 78);000000000000002d-2<-->000000000000002b-00000002
(21:11:06.766427000, 100);0000000000000011-2<-->0000000000000001-00000010
(21:11:06.138511000, 44);0000000000000016-2<-->0000000000000018-00000002
(21:11:08.941207000, 163);0000000000000048-2<-->0000000000000040-00000008
(21:11:08.931514000, 110);0000000000000055-3<-->0000000000000058-00000002
(21:11:08.940000000, 152);0000000000000040-9<-->0000000000000049-00000002
(21:11:08.990250000, 176);0000000000000044-2<-->0000000000000040-00000004
(21:11:08.991805000, 181);0000000000000040-16<-->0000000000000050-00000002
(21:11:09.621036000, 192);0000000000000026-2<-->0000000000000016-00000010
(21:11:05.211705000, 2);0000000000000013-2<-->0000000000000001-00000012
